Transaction ID,Date,Category,Product,Quantity,Price,Revenue,Region,Payment Method
10978,2025-05-29,Clothing,Sweater,4,1294.95,5179.8,North America,Net Banking
10979,2026-03-13,Books,Atomic Habits,1,1845.49,1845.49,Europe,Net Banking
10980,2025-09-25,Clothing,Levi's Jeans,5,826.46,4132.3,Africa,Net Banking
10981,2025-05-06,Books,Harry Potter,2,1098.67,2197.34,Africa,Debit Card
10982,2025-05-09,Books,Rich Dad Poor Dad,2,409.82,819.64,North America,UPI
10983,2025-07-10,Beauty Products,Lipstick,3,129.23,387.69,Asia,PayPal
10984,2025-07-03,Beauty Products,Shampoo,4,1105.67,4422.68,North America,Credit Card
10985,2025-09-24,Beauty Products,Shampoo,2,1534.37,3068.74,Asia,Credit Card
10986,2025-09-09,Clothing,Nike T-shirt,1,936.78,936.78,North America,Net Banking
10987,2025-06-21,Electronics,Dell Laptop,4,796.43,3185.72,Europe,PayPal
10988,2026-04-07,Sports,Football,5,960.35,4801.75,North America,Credit Card
10989,2025-07-08,Electronics,Samsung Galaxy S23,1,1948.12,1948.12,North America,Net Banking
10990,2025-06-24,Beauty Products,Shampoo,3,487.63,1462.89,North America,Credit Card
10991,2026-01-08,Books,Deep Work,3,414.72,1244.16,South America,UPI
10992,2026-01-06,Sports,Cricket Bat,5,68.0,340.0,North America,PayPal
10993,2025-12-25,Sports,Basketball,1,54.35,54.35,South America,Credit Card
10994,2025-10-19,Clothing,Jacket,1,1513.62,1513.62,Europe,UPI
10995,2026-01-02,Beauty Products,Shampoo,5,1044.33,5221.65,South America,Debit Card
10996,2025-11-06,Electronics,MacBook Air,4,1452.62,5810.48,Africa,Credit Card
10997,2025-05-05,Sports,Tennis Racket,1,49.26,49.26,South America,Net Banking
10998,2026-03-27,Beauty Products,Face Wash,5,288.23,1441.15,Africa,Net Banking
10999,2025-06-23,Books,Rich Dad Poor Dad,4,667.7,2670.8,South America,Credit Card
11000,2026-03-31,Books,The Alchemist,2,618.11,1236.22,Africa,Net Banking
